id_cliente,nome,email,regiao,idade,hora_da_ingestao
55027283922,Mariana Assis,mariana.assis+3922@outlook.com,NORTE,24,2025-11-25T18:27:57.414Z
55032258128,Joana Oliveira,joana.oliveira+8128@yahoo.com,SUDESTE,32,2025-11-25T18:27:57.414Z
55040204245,Débora Pinheiro,debora.pinheiro+4245@outlook.com,NORDESTE,39,2025-11-25T18:27:57.414Z
55045934457,Alice Coelho,alice.coelho+4457@bol.com.br,SUDESTE,49,2025-11-25T18:27:57.414Z
55046458594,Cecília Rocha,cecilia.rocha+8594@mail.com,SUDESTE,39,2025-11-25T18:27:57.414Z
55051128505,Fábio Gomes,fabio.gomes+8505@bol.com.br,NORDESTE,55,2025-11-25T18:27:57.414Z
55054906449,Larissa Coelho,larissa.coelho+6449@hotmail.com,SUDESTE,24,2025-11-25T18:27:57.414Z
55065414669,André Souza,andre.souza+4669@proton.me,NORDESTE,29,2025-11-25T18:27:57.414Z
55071888979,Igor Pereira,igor.pereira+8979@proton.me,SUDESTE,42,2025-11-25T18:27:57.414Z
55073803746,Daniela Maia,daniela.maia+3746@mail.com,NORDESTE,62,2025-11-25T18:27:57.414Z
55076003849,Renato Moraes,renato.moraes+3849@yahoo.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55080672271,Clara Campos,clara.campos+2271@hotmail.com,NORDESTE,48,2025-11-25T18:27:57.414Z
55087989768,Igor Assis,igor.assis+9768@proton.me,NORDESTE,40,2025-11-25T18:27:57.414Z
55091347902,Rafael Figueiredo,rafael.figueiredo+7902@hotmail.com,SUDESTE,48,2025-11-25T18:27:57.414Z
55097250953,Antônio Martins,antonio.martins+0953@yahoo.com,SUDESTE,27,2025-11-25T18:27:57.414Z
55104046218,Letícia Batista,leticia.batista+6218@hotmail.com,SUDESTE,40,2025-11-25T18:27:57.414Z
55104064700,Mariana Peixoto,mariana.peixoto+4700@live.com,SUDESTE,39,2025-11-25T18:27:57.414Z
55108348579,Ana Guimarães,ana.guimaraes+8579@hotmail.com,NORTE,59,2025-11-25T18:27:57.414Z
55108743665,Matheus Xavier,matheus.xavier+3665@mail.com,NORTE,52,2025-11-25T18:27:57.414Z
55112078449,Otávio Amorim,otavio.amorim+8449@proton.me,SUDESTE,37,2025-11-25T18:27:57.414Z
55114252665,Fabiana Assis,fabiana.assis+2665@uol.com.br,SUDESTE,21,2025-11-25T18:27:57.414Z
55114807903,Caíque Almeida,caique.almeida+7903@icloud.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55119185505,José Pontes,jose.pontes+5505@yahoo.com,SUDESTE,28,2025-11-25T18:27:57.414Z
55122309849,Flávia Fernandes,flavia.fernandes+9849@live.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55123369420,Heitor Prado,heitor.prado+9420@yahoo.com,SUDESTE,51,2025-11-25T18:27:57.414Z
55125637992,Elisa Moraes,elisa.moraes+7992@bol.com.br,NORTE,75,2025-11-25T18:27:57.414Z
55129425051,Elaine Coelho,elaine.coelho+5051@icloud.com,SUL,21,2025-11-25T18:27:57.414Z
55129907122,Matheus Nunes,matheus.nunes+7122@live.com,SUL,46,2025-11-25T18:27:57.414Z
55137167128,Isabela Mendes,isabela.mendes+7128@live.com,NORDESTE,60,2025-11-25T18:27:57.414Z
55139281955,Cecília Andrade,cecilia.andrade+1955@hotmail.com,SUDESTE,27,2025-11-25T18:27:57.414Z
55170871836,Bianca Antunes,bianca.antunes+1836@proton.me,NORDESTE,58,2025-11-25T18:27:57.414Z
55173464540,Otávio Albuquerque,otavio.albuquerque+4540@proton.me,SUL,29,2025-11-25T18:27:57.414Z
55182106334,Isabela Santana,isabela.santana+6334@yahoo.com,NORTE,38,2025-11-25T18:27:57.414Z
55190901470,Fábio Rodrigues,fabio.rodrigues+1470@mail.com,SUDESTE,38,2025-11-25T18:27:57.414Z
55197562329,Flávia Macedo,flavia.macedo+2329@proton.me,SUDESTE,49,2025-11-25T18:27:57.414Z
55216413731,Natalia Aguiar,natalia.aguiar+3731@proton.me,SUDESTE,40,2025-11-25T18:27:57.414Z
55227059298,Felipe Maia,felipe.maia+9298@outlook.com,SUDESTE,40,2025-11-25T18:27:57.414Z
55232624105,Renato Silva,renato.silva+4105@bol.com.br,SUDESTE,30,2025-11-25T18:27:57.414Z
55232720414,Isabela Carvalho,isabela.carvalho+0414@proton.me,NORTE,20,2025-11-25T18:27:57.414Z
55232773222,Gabriela Coelho,gabriela.coelho+3222@hotmail.com,SUL,31,2025-11-25T18:27:57.414Z
55242380499,Matheus Moreira,matheus.moreira+0499@hotmail.com,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
55247500438,Diogo Costa,diogo.costa+0438@yahoo.com,SUL,28,2025-11-25T18:27:57.414Z
55250131540,Renato Souza,renato.souza+1540@icloud.com,NORDESTE,45,2025-11-25T18:27:57.414Z
55251188849,Heitor Pinheiro,heitor.pinheiro+8849@mail.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55255511246,Ana Macedo,ana.macedo+1246@uol.com.br,SUDESTE,38,2025-11-25T18:27:57.414Z
55270421177,Adriana Santos,adriana.santos+1177@live.com,NORDESTE,62,2025-11-25T18:27:57.414Z
55271384782,Caíque Araújo,caique.araujo+4782@mail.com,NORDESTE,72,2025-11-25T18:27:57.414Z
55275498647,Diego Reis,diego.reis+8647@proton.me,SUL,49,2025-11-25T18:27:57.414Z
55279773286,Heitor Barbosa,heitor.barbosa+3286@outlook.com,SUDESTE,30,2025-11-25T18:27:57.414Z
55284945841,Igor Mendes,igor.mendes+5841@live.com,SUDESTE,58,2025-11-25T18:27:57.414Z
55289760143,Helena Antunes,helena.antunes+0143@hotmail.com,NORDESTE,28,2025-11-25T18:27:57.414Z
55295923574,Cecília Dias,cecilia.dias+3574@proton.me,NORDESTE,44,2025-11-25T18:27:57.414Z
55301806782,Alice Siqueira,alice.siqueira+6782@outlook.com,NORDESTE,38,2025-11-25T18:27:57.414Z
55317098072,Clara Silva,clara.silva+8072@gmail.com,SUDESTE,37,2025-11-25T18:27:57.414Z
55320153207,José Coelho,jose.coelho+3207@bol.com.br,SUDESTE,47,2025-11-25T18:27:57.414Z
55322402240,Isabela Pontes,isabela.pontes+2240@live.com,SUL,41,2025-11-25T18:27:57.414Z
55326969817,Beatriz Pereira,beatriz.pereira+9817@icloud.com,SUL,41,2025-11-25T18:27:57.414Z
55328123289,Diogo Santana,diogo.santana+3289@mail.com,NORDESTE,51,2025-11-25T18:27:57.414Z
55328202220,André Bonfim,andre.bonfim+2220@outlook.com,SUDESTE,22,2025-11-25T18:27:57.414Z
55336301168,Débora Fonseca,debora.fonseca+1168@gmail.com,SUDESTE,39,2025-11-25T18:27:57.414Z
55337364214,Elis Tavares,elis.tavares+4214@bol.com.br,SUDESTE,32,2025-11-25T18:27:57.414Z
55340669213,Felipe Bezerra,felipe.bezerra+9213@yahoo.com,SUDESTE,20,2025-11-25T18:27:57.414Z
55342100621,Bárbara Toledo,barbara.toledo+0621@hotmail.com,SUL,28,2025-11-25T18:27:57.414Z
55344618306,Igor Oliveira,igor.oliveira+8306@hotmail.com,NORTE,39,2025-11-25T18:27:57.414Z
55352390999,Camila Fonseca,camila.fonseca+0999@outlook.com,NORDESTE,30,2025-11-25T18:27:57.414Z
55376787767,Helena Bonfim,helena.bonfim+7767@mail.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55377664021,Antônio Moreira,antonio.moreira+4021@yahoo.com,SUDESTE,55,2025-11-25T18:27:57.414Z
55380009131,Vitória Sant’anna,vitoria.santanna+9131@live.com,SUDESTE,26,2025-11-25T18:27:57.414Z
55383304383,Eduarda Silveira,eduarda.silveira+4383@live.com,SUL,40,2025-11-25T18:27:57.414Z
55383633210,Mariana Brito,mariana.brito+3210@hotmail.com,SUDESTE,70,2025-11-25T18:27:57.414Z
55392309962,Clara Dias,clara.dias+9962@hotmail.com,CENTRO-OESTE,53,2025-11-25T18:27:57.414Z
55400411521,Yasmin Novaes,yasmin.novaes+1521@gmail.com,NORTE,49,2025-11-25T18:27:57.414Z
55401576584,Letícia Cavalcante,leticia.cavalcante+6584@gmail.com,SUDESTE,20,2025-11-25T18:27:57.414Z
55401666254,Renato Moura,renato.moura+6254@proton.me,NORTE,31,2025-11-25T18:27:57.414Z
55402813886,Elisa Lima,elisa.lima+3886@outlook.com,NORDESTE,60,2025-11-25T18:27:57.414Z
55405499547,Alice Oliveira,alice.oliveira+9547@outlook.com,SUDESTE,38,2025-11-25T18:27:57.414Z
55416271712,Joana Reis,joana.reis+1712@outlook.com,NORDESTE,32,2025-11-25T18:27:57.414Z
55421572486,Karina Pinheiro,karina.pinheiro+2486@yahoo.com,SUL,31,2025-11-25T18:27:57.414Z
55427209521,Fábio Azevedo,fabio.azevedo+9521@bol.com.br,NORDESTE,53,2025-11-25T18:27:57.414Z
55428839453,Bruno Rezende,bruno.rezende+9453@uol.com.br,SUL,70,2025-11-25T18:27:57.414Z
55430330536,Adriana Moreira,adriana.moreira+0536@live.com,NORTE,26,2025-11-25T18:27:57.414Z
55438720411,Júlia Cunha,julia.cunha+0411@uol.com.br,NORDESTE,60,2025-11-25T18:27:57.414Z
55442137722,Vitória Barros,vitoria.barros+7722@outlook.com,NORTE,31,2025-11-25T18:27:57.414Z
55446385904,Caio Pontes,caio.pontes+5904@live.com,NORTE,38,2025-11-25T18:27:57.414Z
55446470149,Isabela Batista,isabela.batista+0149@proton.me,SUDESTE,28,2025-11-25T18:27:57.414Z
55446854887,Amanda Cardoso,amanda.cardoso+4887@bol.com.br,NORDESTE,58,2025-11-25T18:27:57.414Z
55449997034,Bruno Dias,bruno.dias+7034@yahoo.com,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
55451552957,Flávia Cunha,flavia.cunha+2957@bol.com.br,SUDESTE,73,2025-11-25T18:27:57.414Z
55459570026,Caio Cardoso,caio.cardoso+0026@gmail.com,SUL,19,2025-11-25T18:27:57.414Z
55462575251,Natalia Tavares,natalia.tavares+5251@uol.com.br,SUDESTE,21,2025-11-25T18:27:57.414Z
55467275178,Paula Pinheiro,paula.pinheiro+5178@bol.com.br,SUDESTE,47,2025-11-25T18:27:57.414Z
55469253139,João Bonfim,joao.bonfim+3139@live.com,SUDESTE,30,2025-11-25T18:27:57.414Z
55476998441,Estela Carvalho,estela.carvalho+8441@live.com,NORDESTE,41,2025-11-25T18:27:57.414Z
55483368309,Enzo Cunha,enzo.cunha+8309@gmail.com,SUDESTE,30,2025-11-25T18:27:57.414Z
55492104169,Paula Azevedo,paula.azevedo+4169@outlook.com,SUDESTE,39,2025-11-25T18:27:57.414Z
55498256353,Matheus Peixoto,matheus.peixoto+6353@bol.com.br,CENTRO-OESTE,50,2025-11-25T18:27:57.414Z
55498307230,Joana Nunes,joana.nunes+7230@mail.com,SUDESTE,39,2025-11-25T18:27:57.414Z
55502271765,Joana Dias,joana.dias+1765@outlook.com,SUL,38,2025-11-25T18:27:57.414Z
55502806087,Adriana Reis,adriana.reis+6087@proton.me,SUL,40,2025-11-25T18:27:57.414Z
55514158297,Bianca Guimarães,bianca.guimaraes+8297@mail.com,SUDESTE,30,2025-11-25T18:27:57.414Z
55523516017,Alice Bezerra,alice.bezerra+6017@gmail.com,SUL,58,2025-11-25T18:27:57.414Z
55524054955,Isabela Santos,isabela.santos+4955@icloud.com,SUDESTE,21,2025-11-25T18:27:57.414Z
55527086688,Adriana Moura,adriana.moura+6688@yahoo.com,NORTE,62,2025-11-25T18:27:57.414Z
55527157959,Elis Cavalcante,elis.cavalcante+7959@outlook.com,SUDESTE,28,2025-11-25T18:27:57.414Z
55533895215,Alessandra Araújo,alessandra.araujo+5215@mail.com,SUDESTE,21,2025-11-25T18:27:57.414Z
55536992131,Adriana Pereira,adriana.pereira+2131@gmail.com,NORDESTE,43,2025-11-25T18:27:57.414Z
55540227211,Caio Tavares,caio.tavares+7211@mail.com,SUDESTE,30,2025-11-25T18:27:57.414Z
55543461116,Cristiano Cunha,cristiano.cunha+1116@bol.com.br,SUDESTE,30,2025-11-25T18:27:57.414Z
55545146364,Daniela Antunes,daniela.antunes+6364@hotmail.com,SUL,27,2025-11-25T18:27:57.414Z
55556076748,Augusto Rocha,augusto.rocha+6748@yahoo.com,SUDESTE,50,2025-11-25T18:27:57.414Z
55557998880,Lucas Reis,lucas.reis+8880@uol.com.br,NORDESTE,56,2025-11-25T18:27:57.414Z
55566156716,João Albuquerque,joao.albuquerque+6716@bol.com.br,NORDESTE,48,2025-11-25T18:27:57.414Z
55567766151,Bianca Dias,bianca.dias+6151@bol.com.br,SUL,29,2025-11-25T18:27:57.414Z
55583012599,Thiago Aguiar,thiago.aguiar+2599@icloud.com,SUL,46,2025-11-25T18:27:57.414Z
55586542426,Erick Rodrigues,erick.rodrigues+2426@outlook.com,NORTE,49,2025-11-25T18:27:57.414Z
55588412909,Alice Rezende,alice.rezende+2909@bol.com.br,SUDESTE,26,2025-11-25T18:27:57.414Z
55588744718,Flávia Toledo,flavia.toledo+4718@outlook.com,SUDESTE,31,2025-11-25T18:27:57.414Z
55590935608,Caíque Peixoto,caique.peixoto+5608@proton.me,SUDESTE,40,2025-11-25T18:27:57.414Z
55591892271,Bianca Rocha,bianca.rocha+2271@live.com,NORDESTE,71,2025-11-25T18:27:57.414Z
55593273692,Evelin Siqueira,evelin.siqueira+3692@bol.com.br,NORDESTE,40,2025-11-25T18:27:57.414Z
55593947972,Thiago Fonseca,thiago.fonseca+7972@uol.com.br,NORDESTE,29,2025-11-25T18:27:57.414Z
55594121507,Joana Cavalcante,joana.cavalcante+1507@hotmail.com,NORDESTE,22,2025-11-25T18:27:57.414Z
55601392587,Helena Oliveira,helena.oliveira+2587@uol.com.br,SUL,37,2025-11-25T18:27:57.414Z
55607433756,Vinícius Costa,vinicius.costa+3756@mail.com,NORDESTE,63,2025-11-25T18:27:57.414Z
55611182553,João Figueiredo,joao.figueiredo+2553@outlook.com,SUDESTE,21,2025-11-25T18:27:57.414Z
55611931905,Joana Fonseca,joana.fonseca+1905@mail.com,SUL,29,2025-11-25T18:27:57.414Z
55612015970,Bianca Pontes,bianca.pontes+5970@hotmail.com,SUDESTE,31,2025-11-25T18:27:57.414Z
55626289588,Rodrigo Fernandes,rodrigo.fernandes+9588@hotmail.com,SUL,30,2025-11-25T18:27:57.414Z
55641211392,Joana Dias,joana.dias+1392@mail.com,NORDESTE,51,2025-11-25T18:27:57.414Z
55641233192,Bianca Prado,bianca.prado+3192@icloud.com,NORDESTE,39,2025-11-25T18:27:57.414Z
55653975825,Karina Nunes,karina.nunes+5825@outlook.com,SUDESTE,29,2025-11-25T18:27:57.414Z
55660196224,Matheus Aguiar,matheus.aguiar+6224@live.com,SUDESTE,28,2025-11-25T18:27:57.414Z
55667537314,José Amorim,jose.amorim+7314@live.com,NORDESTE,49,2025-11-25T18:27:57.414Z
55672198562,André Maia,andre.maia+8562@icloud.com,NORDESTE,39,2025-11-25T18:27:57.414Z
55672917794,Alessandra Almeida,alessandra.almeida+7794@bol.com.br,SUDESTE,26,2025-11-25T18:27:57.414Z
55683642511,Larissa Prado,larissa.prado+2511@outlook.com,SUDESTE,23,2025-11-25T18:27:57.414Z
55684371329,Simone Costa,simone.costa+1329@gmail.com,SUDESTE,23,2025-11-25T18:27:57.414Z
55684936744,Caíque Rodrigues,caique.rodrigues+6744@uol.com.br,CENTRO-OESTE,31,2025-11-25T18:27:57.414Z
55686955509,Júlia Pires,julia.pires+5509@live.com,CENTRO-OESTE,40,2025-11-25T18:27:57.414Z
55699762743,Simone Batista,simone.batista+2743@proton.me,CENTRO-OESTE,20,2025-11-25T18:27:57.414Z
55704930066,Felipe Cunha,felipe.cunha+0066@icloud.com,CENTRO-OESTE,49,2025-11-25T18:27:57.414Z
55709769387,Evelin Queiroz,evelin.queiroz+9387@live.com,SUDESTE,38,2025-11-25T18:27:57.414Z
55714553907,Cristiano Martins,cristiano.martins+3907@gmail.com,NORTE,40,2025-11-25T18:27:57.414Z
55739295671,Fábio Pinheiro,fabio.pinheiro+5671@outlook.com,SUDESTE,47,2025-11-25T18:27:57.414Z
55754493463,Erick Moura,erick.moura+3463@live.com,SUDESTE,51,2025-11-25T18:27:57.414Z
55760454891,Estela Amorim,estela.amorim+4891@hotmail.com,NORDESTE,29,2025-11-25T18:27:57.414Z
55765910804,Otávio Albuquerque,otavio.albuquerque+0804@icloud.com,CENTRO-OESTE,21,2025-11-25T18:27:57.414Z
55776067809,Felipe Cardoso,felipe.cardoso+7809@live.com,NORTE,38,2025-11-25T18:27:57.414Z
55776276144,Yasmin Paiva,yasmin.paiva+6144@proton.me,NORDESTE,20,2025-11-25T18:27:57.414Z
55785589150,Bárbara Dutra,barbara.dutra+9150@uol.com.br,SUDESTE,55,2025-11-25T18:27:57.414Z
55786695677,Gustavo Costa,gustavo.costa+5677@mail.com,NORTE,46,2025-11-25T18:27:57.414Z
55812300314,Alessandra Ribeiro,alessandra.ribeiro+0314@uol.com.br,SUDESTE,57,2025-11-25T18:27:57.414Z
55813365262,Evelin Batista,evelin.batista+5262@hotmail.com,NORDESTE,22,2025-11-25T18:27:57.414Z
55817021238,Otávio Moreira,otavio.moreira+1238@yahoo.com,NORDESTE,33,2025-11-25T18:27:57.414Z
55817874858,Diogo Cavalcante,diogo.cavalcante+4858@outlook.com,SUDESTE,27,2025-11-25T18:27:57.414Z
55829583908,Caio Macedo,caio.macedo+3908@icloud.com,SUDESTE,41,2025-11-25T18:27:57.414Z
55848210854,Matheus Antunes,matheus.antunes+0854@yahoo.com,NORDESTE,77,2025-11-25T18:27:57.414Z
55848752942,André Fonseca,andre.fonseca+2942@gmail.com,SUDESTE,20,2025-11-25T18:27:57.414Z
55852326748,Débora Correia,debora.correia+6748@mail.com,SUDESTE,40,2025-11-25T18:27:57.414Z
55859274821,Natalia Cunha,natalia.cunha+4821@hotmail.com,SUL,58,2025-11-25T18:27:57.414Z
55859914363,Elisa Fonseca,elisa.fonseca+4363@proton.me,NORTE,22,2025-11-25T18:27:57.414Z
55866056213,Fábio Pontes,fabio.pontes+6213@live.com,SUDESTE,72,2025-11-25T18:27:57.414Z
55869563690,Fernando Dias,fernando.dias+3690@bol.com.br,SUDESTE,40,2025-11-25T18:27:57.414Z
55869803408,Fábio Antunes,fabio.antunes+3408@hotmail.com,NORDESTE,41,2025-11-25T18:27:57.414Z
55874516370,Rodrigo Pereira,rodrigo.pereira+6370@live.com,NORDESTE,50,2025-11-25T18:27:57.414Z
55874544131,Paula Carvalho,paula.carvalho+4131@yahoo.com,NORDESTE,21,2025-11-25T18:27:57.414Z
55878145671,Bárbara Martins,barbara.martins+5671@live.com,CENTRO-OESTE,30,2025-11-25T18:27:57.414Z
55884838735,Evelin Cunha,evelin.cunha+8735@hotmail.com,CENTRO-OESTE,37,2025-11-25T18:27:57.414Z
55887612159,Carla Carvalho,carla.carvalho+2159@outlook.com,NORTE,43,2025-11-25T18:27:57.414Z
55896001426,Camila Fernandes,camila.fernandes+1426@hotmail.com,SUDESTE,27,2025-11-25T18:27:57.414Z
55897300760,Augusto Assis,augusto.assis+0760@live.com,SUDESTE,32,2025-11-25T18:27:57.414Z
55897481653,Alessandra Albuquerque,alessandra.albuquerque+1653@hotmail.com,NORDESTE,52,2025-11-25T18:27:57.414Z
55907459732,Antônio Pereira,antonio.pereira+9732@mail.com,SUL,49,2025-11-25T18:27:57.414Z
55908908430,Simone Silveira,simone.silveira+8430@uol.com.br,SUDESTE,73,2025-11-25T18:27:57.414Z
55912656873,Joana Brito,joana.brito+6873@proton.me,SUDESTE,37,2025-11-25T18:27:57.414Z
55914221366,Thiago Carvalho,thiago.carvalho+1366@proton.me,CENTRO-OESTE,58,2025-11-25T18:27:57.414Z
55915588180,Simone Assis,simone.assis+8180@outlook.com,SUDESTE,31,2025-11-25T18:27:57.414Z
55916831524,Vitória Costa,vitoria.costa+1524@mail.com,NORDESTE,36,2025-11-25T18:27:57.414Z
55919870574,Fernando Siqueira,fernando.siqueira+0574@gmail.com,SUDESTE,32,2025-11-25T18:27:57.414Z
55920700907,Yasmin Sant’anna,yasmin.santanna+0907@hotmail.com,NORDESTE,69,2025-11-25T18:27:57.414Z
55920978522,Alessandra Paiva,alessandra.paiva+8522@uol.com.br,CENTRO-OESTE,44,2025-11-25T18:27:57.414Z
55924612426,Enzo Fonseca,enzo.fonseca+2426@mail.com,NORDESTE,21,2025-11-25T18:27:57.414Z
55925111779,Thiago Toledo,thiago.toledo+1779@hotmail.com,NORDESTE,59,2025-11-25T18:27:57.414Z
55925682621,Bruno Costa,bruno.costa+2621@yahoo.com,SUDESTE,69,2025-11-25T18:27:57.414Z
55926713764,Renato Freitas,renato.freitas+3764@uol.com.br,SUDESTE,29,2025-11-25T18:27:57.414Z
55929407528,Rodrigo Santana,rodrigo.santana+7528@proton.me,NORTE,38,2025-11-25T18:27:57.414Z
55938021784,Rafael Sant’anna,rafael.santanna+1784@live.com,SUDESTE,35,2025-11-25T18:27:57.414Z
55939015478,Igor Dutra,igor.dutra+5478@bol.com.br,NORDESTE,57,2025-11-25T18:27:57.414Z
55940219515,Igor Mendes,igor.mendes+9515@bol.com.br,SUDESTE,48,2025-11-25T18:27:57.414Z
55944468081,Amanda Dutra,amanda.dutra+8081@outlook.com,SUDESTE,25,2025-11-25T18:27:57.414Z
55946418526,Carla Brito,carla.brito+8526@yahoo.com,SUDESTE,22,2025-11-25T18:27:57.414Z
55952955954,Flávia Correia,flavia.correia+5954@proton.me,SUDESTE,39,2025-11-25T18:27:57.414Z
55957572643,Isabela Pinheiro,isabela.pinheiro+2643@outlook.com,NORDESTE,56,2025-11-25T18:27:57.414Z
55965793884,Enzo Toledo,enzo.toledo+3884@outlook.com,SUDESTE,28,2025-11-25T18:27:57.414Z
55970877847,Augusto Mendes,augusto.mendes+7847@uol.com.br,SUDESTE,27,2025-11-25T18:27:57.414Z
55973398392,Alessandra Guimarães,alessandra.guimaraes+8392@uol.com.br,SUDESTE,59,2025-11-25T18:27:57.414Z
55973401304,Fábio Teixeira,fabio.teixeira+1304@outlook.com,SUL,47,2025-11-25T18:27:57.414Z
55980813240,Carla Oliveira,carla.oliveira+3240@gmail.com,NORTE,27,2025-11-25T18:27:57.414Z
55988317610,Caio Rangel,caio.rangel+7610@proton.me,NORDESTE,31,2025-11-25T18:27:57.414Z
55989227200,Daniela Brito,daniela.brito+7200@mail.com,SUDESTE,71,2025-11-25T18:27:57.414Z
55992555398,Beatriz Silva,beatriz.silva+5398@outlook.com,NORDESTE,42,2025-11-25T18:27:57.414Z
56000847118,Helena Assis,helena.assis+7118@live.com,CENTRO-OESTE,38,2025-11-25T18:27:57.414Z
56003910905,Simone Moura,simone.moura+0905@bol.com.br,SUDESTE,42,2025-11-25T18:27:57.414Z
56011887755,Caio Siqueira,caio.siqueira+7755@uol.com.br,NORTE,26,2025-11-25T18:27:57.414Z
56015966473,Flávia Rezende,flavia.rezende+6473@icloud.com,SUL,30,2025-11-25T18:27:57.414Z
56018822527,Clara Freitas,clara.freitas+2527@live.com,SUL,60,2025-11-25T18:27:57.414Z
56024093369,Caíque Monteiro,caique.monteiro+3369@mail.com,SUDESTE,36,2025-11-25T18:27:57.414Z
56024959794,Bianca Santos,bianca.santos+9794@gmail.com,NORDESTE,59,2025-11-25T18:27:57.414Z
56029474746,Flávia Rezende,flavia.rezende+4746@mail.com,NORDESTE,62,2025-11-25T18:27:57.414Z
56031864974,Fabiana Albuquerque,fabiana.albuquerque+4974@gmail.com,NORDESTE,38,2025-11-25T18:27:57.414Z
56037117752,Larissa Souza,larissa.souza+7752@bol.com.br,SUDESTE,36,2025-11-25T18:27:57.414Z
56041171070,José Siqueira,jose.siqueira+1070@live.com,SUDESTE,24,2025-11-25T18:27:57.414Z
56042636092,Clara Fernandes,clara.fernandes+6092@live.com,NORDESTE,31,2025-11-25T18:27:57.414Z
56043923436,Caíque Guimarães,caique.guimaraes+3436@icloud.com,CENTRO-OESTE,27,2025-11-25T18:27:57.414Z
56046724792,Júlia Assis,julia.assis+4792@gmail.com,NORDESTE,50,2025-11-25T18:27:57.414Z
56058551293,Fernando Santana,fernando.santana+1293@mail.com,SUDESTE,50,2025-11-25T18:27:57.414Z
56063993795,Sofia Paiva,sofia.paiva+3795@live.com,SUL,30,2025-11-25T18:27:57.414Z
56067145715,Gabriela Fonseca,gabriela.fonseca+5715@uol.com.br,NORDESTE,22,2025-11-25T18:27:57.414Z
56075701157,Cecília Carvalho,cecilia.carvalho+1157@hotmail.com,SUL,30,2025-11-25T18:27:57.414Z
56083904270,Diego Moura,diego.moura+4270@outlook.com,NORDESTE,42,2025-11-25T18:27:57.414Z
56088997230,Henrique Fonseca,henrique.fonseca+7230@mail.com,SUL,40,2025-11-25T18:27:57.414Z
56094135060,João Aguiar,joao.aguiar+5060@outlook.com,NORDESTE,19,2025-11-25T18:27:57.414Z
56094815977,Breno Oliveira,breno.oliveira+5977@gmail.com,CENTRO-OESTE,59,2025-11-25T18:27:57.414Z
56101726478,Matheus Pereira,matheus.pereira+6478@yahoo.com,NORDESTE,21,2025-11-25T18:27:57.414Z
56101787843,Enzo Queiroz,enzo.queiroz+7843@gmail.com,SUL,50,2025-11-25T18:27:57.414Z
56108148072,Diego Siqueira,diego.siqueira+8072@bol.com.br,SUDESTE,51,2025-11-25T18:27:57.414Z
56109170216,Sofia Pontes,sofia.pontes+0216@proton.me,SUL,48,2025-11-25T18:27:57.414Z
56111749947,Henrique Antunes,henrique.antunes+9947@gmail.com,NORDESTE,30,2025-11-25T18:27:57.414Z
56116080589,Bruno Cunha,bruno.cunha+0589@proton.me,SUDESTE,31,2025-11-25T18:27:57.414Z
56116330461,Matheus Teixeira,matheus.teixeira+0461@live.com,SUDESTE,28,2025-11-25T18:27:57.414Z
56134998808,Caio Cardoso,caio.cardoso+8808@hotmail.com,SUDESTE,60,2025-11-25T18:27:57.414Z
56143654793,Caio Macedo,caio.macedo+4793@gmail.com,NORDESTE,49,2025-11-25T18:27:57.414Z
56143856727,Igor Brito,igor.brito+6727@proton.me,SUDESTE,24,2025-11-25T18:27:57.414Z
56150045366,Cecília Ribeiro,cecilia.ribeiro+5366@uol.com.br,SUL,56,2025-11-25T18:27:57.414Z
56150291188,José Guimarães,jose.guimaraes+1188@live.com,SUDESTE,28,2025-11-25T18:27:57.414Z
56159247325,Enzo Guimarães,enzo.guimaraes+7325@icloud.com,NORTE,20,2025-11-25T18:27:57.414Z
56172679357,Adriana Monteiro,adriana.monteiro+9357@yahoo.com,SUL,33,2025-11-25T18:27:57.414Z
56173083032,Caíque Moreira,caique.moreira+3032@bol.com.br,CENTRO-OESTE,37,2025-11-25T18:27:57.414Z
56177169097,Yasmin Dias,yasmin.dias+9097@uol.com.br,NORDESTE,23,2025-11-25T18:27:57.414Z
56178659821,Rafael Rocha,rafael.rocha+9821@bol.com.br,SUDESTE,41,2025-11-25T18:27:57.414Z
56182634284,Camila Nunes,camila.nunes+4284@icloud.com,CENTRO-OESTE,42,2025-11-25T18:27:57.414Z
56187956326,Camila Pires,camila.pires+6326@gmail.com,SUL,30,2025-11-25T18:27:57.414Z
56189690292,Estela Lima,estela.lima+0292@mail.com,SUL,38,2025-11-25T18:27:57.414Z
56192437597,Fabiana Azevedo,fabiana.azevedo+7597@outlook.com,CENTRO-OESTE,23,2025-11-25T18:27:57.414Z
56192538688,Bruno Carvalho,bruno.carvalho+8688@icloud.com,SUDESTE,40,2025-11-25T18:27:57.414Z
56198475805,Felipe Moreira,felipe.moreira+5805@live.com,CENTRO-OESTE,47,2025-11-25T18:27:57.414Z
56204266210,João Fonseca,joao.fonseca+6210@gmail.com,SUDESTE,56,2025-11-25T18:27:57.414Z
