id_cliente,nome_cliente,regiao_cliente,idade_cliente,faixa_etaria
55514158297,Bianca Guimarães,SUDESTE,30,Adulto
55523516017,Alice Bezerra,SUL,58,Adulto
55524054955,Isabela Santos,SUDESTE,21,Jovem
55527086688,Adriana Moura,NORTE,62,Idoso
55527157959,Elis Cavalcante,SUDESTE,28,Jovem
55533895215,Alessandra Araújo,SUDESTE,21,Jovem
55536992131,Adriana Pereira,NORDESTE,43,Adulto
55540227211,Caio Tavares,SUDESTE,30,Adulto
55543461116,Cristiano Cunha,SUDESTE,30,Adulto
55545146364,Daniela Antunes,SUL,27,Jovem
55556076748,Augusto Rocha,SUDESTE,50,Adulto
55557998880,Lucas Reis,NORDESTE,56,Adulto
55566156716,João Albuquerque,NORDESTE,48,Adulto
55567766151,Bianca Dias,SUL,29,Jovem
55583012599,Thiago Aguiar,SUL,46,Adulto
55586542426,Erick Rodrigues,NORTE,49,Adulto
55588412909,Alice Rezende,SUDESTE,26,Jovem
55588744718,Flávia Toledo,SUDESTE,31,Adulto
55590935608,Caíque Peixoto,SUDESTE,40,Adulto
55591892271,Bianca Rocha,NORDESTE,71,Idoso
55593273692,Evelin Siqueira,NORDESTE,40,Adulto
55593947972,Thiago Fonseca,NORDESTE,29,Jovem
55594121507,Joana Cavalcante,NORDESTE,22,Jovem
55601392587,Helena Oliveira,SUL,37,Adulto
55607433756,Vinícius Costa,NORDESTE,63,Idoso
55611182553,João Figueiredo,SUDESTE,21,Jovem
55611931905,Joana Fonseca,SUL,29,Jovem
55612015970,Bianca Pontes,SUDESTE,31,Adulto
55626289588,Rodrigo Fernandes,SUL,30,Adulto
55641211392,Joana Dias,NORDESTE,51,Adulto
55641233192,Bianca Prado,NORDESTE,39,Adulto
55653975825,Karina Nunes,SUDESTE,29,Jovem
55660196224,Matheus Aguiar,SUDESTE,28,Jovem
55667537314,José Amorim,NORDESTE,49,Adulto
55672198562,André Maia,NORDESTE,39,Adulto
55672917794,Alessandra Almeida,SUDESTE,26,Jovem
55683642511,Larissa Prado,SUDESTE,23,Jovem
55684371329,Simone Costa,SUDESTE,23,Jovem
55684936744,Caíque Rodrigues,CENTRO-OESTE,31,Adulto
55686955509,Júlia Pires,CENTRO-OESTE,40,Adulto
55699762743,Simone Batista,CENTRO-OESTE,20,Jovem
55704930066,Felipe Cunha,CENTRO-OESTE,49,Adulto
55709769387,Evelin Queiroz,SUDESTE,38,Adulto
55714553907,Cristiano Martins,NORTE,40,Adulto
55739295671,Fábio Pinheiro,SUDESTE,47,Adulto
55754493463,Erick Moura,SUDESTE,51,Adulto
55760454891,Estela Amorim,NORDESTE,29,Jovem
55765910804,Otávio Albuquerque,CENTRO-OESTE,21,Jovem
55776067809,Felipe Cardoso,NORTE,38,Adulto
55776276144,Yasmin Paiva,NORDESTE,20,Jovem
55785589150,Bárbara Dutra,SUDESTE,55,Adulto
55786695677,Gustavo Costa,NORTE,46,Adulto
55812300314,Alessandra Ribeiro,SUDESTE,57,Adulto
55813365262,Evelin Batista,NORDESTE,22,Jovem
55817021238,Otávio Moreira,NORDESTE,33,Adulto
55817874858,Diogo Cavalcante,SUDESTE,27,Jovem
55829583908,Caio Macedo,SUDESTE,41,Adulto
55848210854,Matheus Antunes,NORDESTE,77,Idoso
55848752942,André Fonseca,SUDESTE,20,Jovem
55852326748,Débora Correia,SUDESTE,40,Adulto
55859274821,Natalia Cunha,SUL,58,Adulto
55859914363,Elisa Fonseca,NORTE,22,Jovem
55866056213,Fábio Pontes,SUDESTE,72,Idoso
55869563690,Fernando Dias,SUDESTE,40,Adulto
55869803408,Fábio Antunes,NORDESTE,41,Adulto
55874516370,Rodrigo Pereira,NORDESTE,50,Adulto
55874544131,Paula Carvalho,NORDESTE,21,Jovem
55878145671,Bárbara Martins,CENTRO-OESTE,30,Adulto
55884838735,Evelin Cunha,CENTRO-OESTE,37,Adulto
55887612159,Carla Carvalho,NORTE,43,Adulto
55896001426,Camila Fernandes,SUDESTE,27,Jovem
55897300760,Augusto Assis,SUDESTE,32,Adulto
55897481653,Alessandra Albuquerque,NORDESTE,52,Adulto
55907459732,Antônio Pereira,SUL,49,Adulto
55908908430,Simone Silveira,SUDESTE,73,Idoso
55912656873,Joana Brito,SUDESTE,37,Adulto
55914221366,Thiago Carvalho,CENTRO-OESTE,58,Adulto
55915588180,Simone Assis,SUDESTE,31,Adulto
55916831524,Vitória Costa,NORDESTE,36,Adulto
55919870574,Fernando Siqueira,SUDESTE,32,Adulto
55920700907,Yasmin Sant’anna,NORDESTE,69,Idoso
55920978522,Alessandra Paiva,CENTRO-OESTE,44,Adulto
55924612426,Enzo Fonseca,NORDESTE,21,Jovem
55925111779,Thiago Toledo,NORDESTE,59,Adulto
55925682621,Bruno Costa,SUDESTE,69,Idoso
55926713764,Renato Freitas,SUDESTE,29,Jovem
55929407528,Rodrigo Santana,NORTE,38,Adulto
55938021784,Rafael Sant’anna,SUDESTE,35,Adulto
55939015478,Igor Dutra,NORDESTE,57,Adulto
55940219515,Igor Mendes,SUDESTE,48,Adulto
55944468081,Amanda Dutra,SUDESTE,25,Jovem
55946418526,Carla Brito,SUDESTE,22,Jovem
55952955954,Flávia Correia,SUDESTE,39,Adulto
55957572643,Isabela Pinheiro,NORDESTE,56,Adulto
55965793884,Enzo Toledo,SUDESTE,28,Jovem
55970877847,Augusto Mendes,SUDESTE,27,Jovem
55973398392,Alessandra Guimarães,SUDESTE,59,Adulto
55973401304,Fábio Teixeira,SUL,47,Adulto
55980813240,Carla Oliveira,NORTE,27,Jovem
55988317610,Caio Rangel,NORDESTE,31,Adulto
55989227200,Daniela Brito,SUDESTE,71,Idoso
55992555398,Beatriz Silva,NORDESTE,42,Adulto
56000847118,Helena Assis,CENTRO-OESTE,38,Adulto
56003910905,Simone Moura,SUDESTE,42,Adulto
56011887755,Caio Siqueira,NORTE,26,Jovem
56015966473,Flávia Rezende,SUL,30,Adulto
56018822527,Clara Freitas,SUL,60,Adulto
56024093369,Caíque Monteiro,SUDESTE,36,Adulto
56024959794,Bianca Santos,NORDESTE,59,Adulto
56029474746,Flávia Rezende,NORDESTE,62,Idoso
56031864974,Fabiana Albuquerque,NORDESTE,38,Adulto
56037117752,Larissa Souza,SUDESTE,36,Adulto
56041171070,José Siqueira,SUDESTE,24,Jovem
56042636092,Clara Fernandes,NORDESTE,31,Adulto
56043923436,Caíque Guimarães,CENTRO-OESTE,27,Jovem
56046724792,Júlia Assis,NORDESTE,50,Adulto
56058551293,Fernando Santana,SUDESTE,50,Adulto
56063993795,Sofia Paiva,SUL,30,Adulto
56067145715,Gabriela Fonseca,NORDESTE,22,Jovem
56075701157,Cecília Carvalho,SUL,30,Adulto
56083904270,Diego Moura,NORDESTE,42,Adulto
56088997230,Henrique Fonseca,SUL,40,Adulto
56094135060,João Aguiar,NORDESTE,19,Jovem
56094815977,Breno Oliveira,CENTRO-OESTE,59,Adulto
56101726478,Matheus Pereira,NORDESTE,21,Jovem
56101787843,Enzo Queiroz,SUL,50,Adulto
56108148072,Diego Siqueira,SUDESTE,51,Adulto
56109170216,Sofia Pontes,SUL,48,Adulto
56111749947,Henrique Antunes,NORDESTE,30,Adulto
56116080589,Bruno Cunha,SUDESTE,31,Adulto
56116330461,Matheus Teixeira,SUDESTE,28,Jovem
56134998808,Caio Cardoso,SUDESTE,60,Adulto
56143654793,Caio Macedo,NORDESTE,49,Adulto
56143856727,Igor Brito,SUDESTE,24,Jovem
56150045366,Cecília Ribeiro,SUL,56,Adulto
56150291188,José Guimarães,SUDESTE,28,Jovem
56159247325,Enzo Guimarães,NORTE,20,Jovem
56172679357,Adriana Monteiro,SUL,33,Adulto
56173083032,Caíque Moreira,CENTRO-OESTE,37,Adulto
56177169097,Yasmin Dias,NORDESTE,23,Jovem
56178659821,Rafael Rocha,SUDESTE,41,Adulto
56182634284,Camila Nunes,CENTRO-OESTE,42,Adulto
56187956326,Camila Pires,SUL,30,Adulto
56189690292,Estela Lima,SUL,38,Adulto
56192437597,Fabiana Azevedo,CENTRO-OESTE,23,Jovem
56192538688,Bruno Carvalho,SUDESTE,40,Adulto
56198475805,Felipe Moreira,CENTRO-OESTE,47,Adulto
56204266210,João Fonseca,SUDESTE,56,Adulto
56204740402,Helena Figueiredo,NORTE,49,Adulto
56207190011,Fábio Toledo,SUDESTE,30,Adulto
56210744150,Elisa Pontes,NORDESTE,48,Adulto
56214041419,Flávia Dias,NORTE,19,Jovem
56214200401,Patrícia Carvalho,SUDESTE,50,Adulto
56225463760,Bruno Araújo,SUL,29,Jovem
56226230450,Rafael Teixeira,SUDESTE,36,Adulto
56226390468,Clara Barbosa,NORDESTE,56,Adulto
56232849029,Camila Sales,NORDESTE,28,Jovem
56236044671,Caio Teixeira,NORDESTE,32,Adulto
56236151831,Carla Rocha,SUDESTE,59,Adulto
56238369087,Vinícius Martins,CENTRO-OESTE,21,Jovem
56238471783,Clara Aguiar,NORTE,52,Adulto
56243976229,Augusto Assis,NORDESTE,38,Adulto
56248772188,Enzo Rodrigues,SUDESTE,28,Jovem
56250502356,Henrique Mendes,SUDESTE,35,Adulto
56257138562,Arthur Silva,NORDESTE,47,Adulto
56257208825,Paula Paiva,NORDESTE,38,Adulto
56261283391,Paula Sant’anna,NORDESTE,59,Adulto
56264337968,Adriana Andrade,SUL,48,Adulto
56268273978,Júlia Souza,NORDESTE,38,Adulto
56270059087,Elaine Nunes,SUDESTE,20,Jovem
56273187621,André Carvalho,SUDESTE,29,Jovem
56275558105,Breno Assis,SUDESTE,55,Adulto
56275800860,Heitor Amorim,NORTE,32,Adulto
56277262162,Elis Siqueira,SUDESTE,52,Adulto
56278148047,Estela Pinheiro,SUDESTE,47,Adulto
56280502554,Camila Martins,SUDESTE,30,Adulto
56280551780,João Carvalho,CENTRO-OESTE,33,Adulto
56286734264,Elaine Queiroz,SUDESTE,40,Adulto
56296018938,Elisa Ribeiro,SUDESTE,33,Adulto
56308879951,Daniela Barbosa,SUDESTE,47,Adulto
56309044577,Arthur Amorim,SUDESTE,26,Jovem
56316666058,Diego Almeida,SUDESTE,62,Idoso
56319439580,Joana Tavares,SUDESTE,38,Adulto
56323829684,Thiago Souza,SUDESTE,28,Jovem
56335653612,Otávio Pinheiro,NORDESTE,77,Idoso
56345121317,Fábio Carvalho,SUDESTE,29,Jovem
56359256078,Flávia Costa,SUDESTE,29,Jovem
56369111927,Elaine Prado,NORDESTE,32,Adulto
56369813144,Thiago Xavier,SUDESTE,30,Adulto
56372164469,Sofia Santana,NORDESTE,40,Adulto
56373844828,Henrique Barbosa,SUDESTE,40,Adulto
56374062808,Simone Peixoto,SUL,39,Adulto
56377626879,Flávia Barbosa,SUDESTE,30,Adulto
56387324097,Paula Nunes,SUDESTE,26,Jovem
56397507238,Estela Gomes,CENTRO-OESTE,21,Jovem
56401024472,Diogo Cardoso,SUDESTE,31,Adulto
56413815441,Felipe Dutra,SUDESTE,28,Jovem
56414644068,Bruno Sales,SUDESTE,29,Jovem
56414699736,Rodrigo Antunes,NORTE,60,Adulto
56423630166,Bianca Amorim,SUDESTE,33,Adulto
56425203719,Igor Peixoto,NORTE,40,Adulto
56436589236,Alessandra Pontes,NORDESTE,57,Adulto
56436742280,Clara Barreto,SUDESTE,41,Adulto
56442221085,Diego Albuquerque,NORDESTE,33,Adulto
56443622107,Alice Santana,NORTE,27,Jovem
56458373831,Bruno Dias,SUDESTE,50,Adulto
56460616131,Fabiana Mendes,SUDESTE,20,Jovem
56464182542,João Amorim,SUDESTE,40,Adulto
56464930391,Henrique Andrade,SUDESTE,48,Adulto
56465785378,Caíque Guimarães,SUDESTE,47,Adulto
56467052063,Ana Barbosa,SUL,41,Adulto
56468981011,Augusto Sant’anna,NORDESTE,42,Adulto
56469314591,Larissa Aguiar,CENTRO-OESTE,41,Adulto
56475164991,João Ribeiro,CENTRO-OESTE,73,Idoso
56476267619,Paula Batista,SUDESTE,45,Adulto
56493799455,Fabiana Andrade,NORTE,38,Adulto
56495547195,Daniela Sales,NORDESTE,44,Adulto
56505909336,Vinícius Pires,SUDESTE,49,Adulto
56517900582,Larissa Rangel,SUDESTE,23,Jovem
56519176591,Lucas Rezende,SUDESTE,48,Adulto
56519415422,Diego Queiroz,NORDESTE,41,Adulto
56520357335,Bruno Moreira,NORDESTE,57,Adulto
56523434982,Beatriz Tavares,SUDESTE,26,Jovem
56536412470,Igor Souza,SUDESTE,52,Adulto
56539533725,Karina Santana,NORDESTE,42,Adulto
56540680097,Sofia Dias,SUL,49,Adulto
56542544584,Alessandra Lima,NORDESTE,32,Adulto
56549575052,Eduarda Rodrigues,SUDESTE,62,Idoso
56553128519,Helena Correia,SUDESTE,39,Adulto
56555244445,Cristiano Pires,NORDESTE,37,Adulto
56559439360,Fabiana Pinheiro,CENTRO-OESTE,30,Adulto
56563818142,Jonathan Barreto,SUL,18,Jovem
56565707677,Renato Teixeira,NORTE,20,Jovem
56573237816,Daniela Martins,SUDESTE,29,Jovem
56581005917,André Almeida,NORDESTE,26,Jovem
56585325133,Rafael Gomes,NORDESTE,42,Adulto
56585743821,Helena Novaes,SUDESTE,22,Jovem
56593522820,Renato Queiroz,NORDESTE,31,Adulto
56595481894,Clara Ribeiro,CENTRO-OESTE,39,Adulto
56595968644,Ana Barreto,SUDESTE,18,Jovem
56596656537,Erick Cunha,SUDESTE,64,Idoso
56597908162,Caíque Rangel,NORDESTE,32,Adulto
56603891855,Ana Fernandes,NORDESTE,40,Adulto
56613527170,Elaine Rezende,NORDESTE,41,Adulto
56622029057,Estela Dias,SUDESTE,40,Adulto
56624551208,Elis Dutra,SUDESTE,40,Adulto
56638590291,Arthur Cavalcante,NORTE,49,Adulto
56645449386,Karina Albuquerque,SUDESTE,62,Idoso
56646377740,Flávia Tavares,SUDESTE,33,Adulto
56648593529,Natalia Bezerra,SUDESTE,63,Idoso
56659747298,Beatriz Bonfim,NORDESTE,31,Adulto
56667023982,Tatiana Rodrigues,SUDESTE,27,Jovem
56673520721,Daniela Brito,NORDESTE,21,Jovem
56686564084,Karina Coelho,NORTE,49,Adulto
56686898955,Felipe Correia,SUDESTE,59,Adulto
56688919084,Estela Cunha,SUDESTE,29,Jovem
56693762716,Thiago Lima,CENTRO-OESTE,29,Jovem
56698649672,Flávia Silva,SUDESTE,48,Adulto
56707604564,Cecília Brito,NORDESTE,46,Adulto
56708987033,Amanda Coelho,NORDESTE,38,Adulto
56711088500,Caio Reis,SUDESTE,40,Adulto
56716942040,Vinícius Souza,SUL,28,Jovem
56730861932,Ana Cavalcante,SUL,21,Jovem
56739950377,Elisa Toledo,SUDESTE,62,Idoso
56743951654,Erick Dutra,SUDESTE,35,Adulto
56748311541,Matheus Paiva,CENTRO-OESTE,61,Idoso
56752217928,Diego Brito,NORDESTE,42,Adulto
56761469781,Renato Moura,SUDESTE,57,Adulto
56762489342,Daniela Martins,NORDESTE,28,Jovem
56768253656,Otávio Barreto,SUL,59,Adulto
56773460018,Elaine Dutra,NORDESTE,41,Adulto
56780847482,Diego Barros,SUDESTE,38,Adulto
56782828472,Elis Azevedo,NORDESTE,53,Adulto
56783899802,Paula Costa,NORDESTE,29,Jovem
56790282872,Mariana Costa,SUDESTE,40,Adulto
56807184478,Alice Figueiredo,SUDESTE,49,Adulto
56811676666,Ana Araújo,SUDESTE,52,Adulto
56816858934,Enzo Barros,SUDESTE,28,Jovem
56823056372,Natalia Martins,SUDESTE,43,Adulto
56825091967,Helena Santana,SUL,43,Adulto
56826660686,Renato Brito,SUDESTE,44,Adulto
56828785552,Helena Teixeira,SUDESTE,21,Jovem
56845011929,Diogo Siqueira,SUDESTE,27,Jovem
56846844383,Alice Cunha,SUDESTE,50,Adulto
56858680086,Diogo Amorim,SUL,50,Adulto
56859532627,Yasmin Almeida,NORTE,46,Adulto
56866677992,Natalia Barreto,NORDESTE,61,Idoso
56866968248,Karina Lima,NORDESTE,46,Adulto
56868804279,Evelin Prado,SUDESTE,53,Adulto
56875394907,Bruno Barreto,NORDESTE,34,Adulto
56880770400,Caio Peixoto,NORTE,29,Jovem
56881828433,Cristiano Figueiredo,SUL,51,Adulto
56882726243,João Moreira,NORTE,26,Jovem
56889212000,Igor Monteiro,SUDESTE,33,Adulto
56894144088,João Azevedo,CENTRO-OESTE,58,Adulto
56897717668,Karina Lima,SUDESTE,41,Adulto
56898150943,André Rodrigues,NORDESTE,29,Jovem
56900750709,Augusto Figueiredo,SUL,49,Adulto
56909887132,Elaine Correia,SUDESTE,26,Jovem
56911263040,Heitor Almeida,NORDESTE,49,Adulto
56915819159,Fabiana Barbosa,SUDESTE,39,Adulto
56921732061,Carla Santos,NORDESTE,19,Jovem
56923905403,Amanda Santos,SUL,40,Adulto
56931332746,Enzo Rodrigues,SUL,22,Jovem
56934557892,José Dias,SUDESTE,31,Adulto
56935333005,Yasmin Guimarães,SUDESTE,32,Adulto
56935788543,José Guimarães,NORDESTE,22,Jovem
56948347897,Sofia Rocha,SUL,22,Jovem
56952126940,Igor Rangel,SUDESTE,23,Jovem
56953428177,Heitor Barros,NORDESTE,58,Adulto
56954308239,Breno Aguiar,NORDESTE,43,Adulto
56957082782,Adriana Sant’anna,SUL,27,Jovem
56961901242,Renato Toledo,CENTRO-OESTE,50,Adulto
56964460512,André Batista,NORDESTE,33,Adulto
56967159691,Débora Siqueira,NORDESTE,19,Jovem
56968042224,Estela Fonseca,NORDESTE,40,Adulto
56971935101,Antônio Amorim,NORDESTE,50,Adulto
56984974760,Otávio Rodrigues,NORDESTE,28,Jovem
56989656427,Daniela Pontes,SUDESTE,27,Jovem
56993114730,Otávio Nunes,SUDESTE,53,Adulto
56995336225,João Silva,NORDESTE,62,Idoso
56998874258,Patrícia Ribeiro,SUDESTE,52,Adulto
57002365292,Yasmin Antunes,NORDESTE,44,Adulto
57003850391,Erick Correia,NORDESTE,28,Jovem
57010562125,Alice Dias,SUDESTE,40,Adulto
57014017741,Yasmin Batista,CENTRO-OESTE,20,Jovem
57019523870,Mariana Rezende,NORDESTE,24,Jovem
57023922432,Augusto Paiva,SUDESTE,29,Jovem
57028779816,Evelin Oliveira,SUL,29,Jovem
57049751223,Gabriela Prado,SUDESTE,40,Adulto
57067425835,Erick Rangel,NORDESTE,32,Adulto
57067533455,Felipe Pontes,SUDESTE,41,Adulto
57067878645,Arthur Pires,SUDESTE,48,Adulto
57080413329,Beatriz Ribeiro,NORTE,52,Adulto
57084868688,Caíque Prado,CENTRO-OESTE,42,Adulto
57088957402,Arthur Teixeira,NORDESTE,32,Adulto
57093499729,Letícia Prado,SUDESTE,76,Idoso
57093693258,Bárbara Rodrigues,SUDESTE,29,Jovem
57095704838,Elis Coelho,CENTRO-OESTE,21,Jovem
57096988869,Matheus Gomes,SUDESTE,46,Adulto
57100254119,Ana Santos,SUDESTE,42,Adulto
57105335969,João Amorim,NORDESTE,22,Jovem
57113833099,Caíque Rezende,NORTE,31,Adulto
57117987868,Vitória Fernandes,NORTE,20,Jovem
57120576896,Alessandra Rodrigues,SUDESTE,51,Adulto
57122073500,Henrique Prado,CENTRO-OESTE,30,Adulto
57130571559,Ana Carvalho,NORDESTE,40,Adulto
57139003646,Antônio Teixeira,NORDESTE,41,Adulto
57139643191,Patrícia Moraes,CENTRO-OESTE,47,Adulto
57140844363,Elaine Rezende,SUDESTE,36,Adulto
57148198751,Sofia Dias,SUL,33,Adulto
57155356165,Fábio Albuquerque,CENTRO-OESTE,29,Jovem
57167852007,Patrícia Sales,NORDESTE,41,Adulto
57168189043,Cecília Macedo,SUDESTE,50,Adulto
57170886249,Fabiana Pereira,SUL,22,Jovem
57177208149,Isabela Reis,NORDESTE,47,Adulto
57179963025,Sofia Araújo,NORDESTE,23,Jovem
57186910674,Jonathan Nunes,NORTE,21,Jovem
57189978283,Otávio Bonfim,NORDESTE,38,Adulto
57193862605,Simone Pontes,SUDESTE,41,Adulto
57212553206,Breno Batista,SUDESTE,30,Adulto
57216719360,Elis Reis,NORTE,74,Idoso
57217267794,Alice Coelho,SUL,57,Adulto
57218754444,Elisa Teixeira,SUDESTE,68,Idoso
57221913810,Camila Macedo,CENTRO-OESTE,20,Jovem
57228229806,João Campos,SUDESTE,29,Jovem
57233614161,Lucas Moura,NORDESTE,42,Adulto
57245113291,André Batista,SUDESTE,59,Adulto
57249709636,Alice Moreira,SUDESTE,56,Adulto
57258728745,João Azevedo,NORDESTE,75,Idoso
57259103737,Beatriz Sales,NORTE,37,Adulto
57265122691,Mariana Toledo,SUL,42,Adulto
57272817920,Caio Maia,SUDESTE,31,Adulto
57280119445,Flávia Barros,NORDESTE,40,Adulto
57283721476,Clara Fernandes,SUDESTE,58,Adulto
57284567996,Daniela Macedo,SUL,62,Idoso
57292079347,Flávia Araújo,SUDESTE,19,Jovem
57298096303,Letícia Dias,NORDESTE,42,Adulto
57300985299,Alessandra Lima,SUDESTE,38,Adulto
57302951896,Caio Almeida,SUL,63,Idoso
57313740595,Patrícia Pinheiro,SUDESTE,47,Adulto
57316247902,Ana Xavier,SUDESTE,58,Adulto
57317557730,Natalia Fonseca,NORDESTE,39,Adulto
57324917125,Débora Pires,NORDESTE,37,Adulto
57325720739,Paula Ribeiro,SUL,57,Adulto
57328366300,Beatriz Paiva,SUDESTE,57,Adulto
57331436049,Carla Pereira,NORDESTE,38,Adulto
57336326871,Gustavo Sales,NORDESTE,43,Adulto
57339659123,Alice Rodrigues,SUDESTE,40,Adulto
57342865386,Clara Coelho,SUDESTE,59,Adulto
57344359455,Débora Araújo,NORDESTE,41,Adulto
57344857561,Júlia Barros,SUDESTE,40,Adulto
57347868941,Fernando Nunes,SUDESTE,61,Idoso
57363234634,Otávio Souza,SUDESTE,29,Jovem
57372570022,Helena Amorim,SUDESTE,52,Adulto
57381891499,Gabriela Figueiredo,CENTRO-OESTE,39,Adulto
57393315364,Caio Cardoso,CENTRO-OESTE,38,Adulto
57395364359,Augusto Mendes,SUDESTE,47,Adulto
57396251860,Eduarda Silva,SUL,29,Jovem
57412999457,Camila Albuquerque,SUDESTE,51,Adulto
57417428530,Erick Toledo,SUDESTE,59,Adulto
57422499561,Henrique Brito,SUDESTE,29,Jovem
57434547573,Bárbara Pontes,CENTRO-OESTE,32,Adulto
57436495858,Joana Ribeiro,NORDESTE,61,Idoso
57437786246,Beatriz Silva,SUDESTE,22,Jovem
57438887504,Daniela Sant’anna,NORTE,21,Jovem
57447611731,Bruno Rodrigues,SUDESTE,29,Jovem
57447723613,Diego Peixoto,NORDESTE,43,Adulto
57455740948,Henrique Brito,SUDESTE,48,Adulto
57458889013,André Fernandes,NORDESTE,28,Jovem
57465879595,Diego Moura,NORDESTE,39,Adulto
57467719860,Antônio Toledo,NORTE,29,Jovem
57471039571,Daniela Campos,SUDESTE,27,Jovem
57475261903,Evelin Gomes,CENTRO-OESTE,21,Jovem
57476318690,Erick Almeida,CENTRO-OESTE,62,Idoso
57486129140,Evelin Azevedo,SUDESTE,41,Adulto
57488240102,Breno Albuquerque,SUDESTE,42,Adulto
57489508227,Flávia Albuquerque,SUDESTE,39,Adulto
57490008482,Simone Lima,SUDESTE,53,Adulto
57493527620,Henrique Cavalcante,CENTRO-OESTE,40,Adulto
57498389980,Ana Brito,NORTE,28,Jovem
57502452923,Flávia Correia,SUDESTE,54,Adulto
57507814617,Joana Novaes,SUDESTE,41,Adulto
57510071321,Karina Carvalho,SUL,39,Adulto
57515392524,Otávio Santos,SUDESTE,38,Adulto
57518320026,Vinícius Cunha,SUL,40,Adulto
57523304161,Mariana Dutra,SUDESTE,32,Adulto
57526994157,Júlia Moura,SUDESTE,52,Adulto
57527546947,Caio Sant’anna,NORDESTE,37,Adulto
57527807215,Caíque Rocha,SUDESTE,30,Adulto
57534296481,Rafael Guimarães,CENTRO-OESTE,72,Idoso
57536682747,Antônio Rangel,SUL,58,Adulto
57537357697,Larissa Assis,CENTRO-OESTE,30,Adulto
57542415675,Diogo Antunes,SUL,42,Adulto
57544753953,Matheus Santana,NORDESTE,38,Adulto
57549753354,Diogo Maia,CENTRO-OESTE,30,Adulto
57550060036,Arthur Xavier,NORTE,21,Jovem
57563912079,Alessandra Barreto,NORDESTE,38,Adulto
57565489335,Igor Paiva,SUDESTE,51,Adulto
57567624179,Heitor Siqueira,CENTRO-OESTE,40,Adulto
57574518988,Fernando Dutra,SUL,32,Adulto
57578853994,Matheus Paiva,CENTRO-OESTE,32,Adulto
57581548996,Henrique Monteiro,CENTRO-OESTE,28,Jovem
57584384251,Karina Bezerra,NORDESTE,41,Adulto
57584781525,Bárbara Nunes,NORDESTE,49,Adulto
57584787828,Rodrigo Rezende,SUL,31,Adulto
57586906080,Cecília Souza,SUL,30,Adulto
57593002351,Elaine Prado,SUDESTE,27,Jovem
57604363175,Yasmin Carvalho,SUDESTE,19,Jovem
57608208597,Carla Moraes,NORDESTE,75,Idoso
57613601070,Fábio Ribeiro,SUDESTE,46,Adulto
57617501757,Clara Antunes,CENTRO-OESTE,46,Adulto
57626852788,Vitória Moraes,SUDESTE,30,Adulto
57639379123,Evelin Rangel,SUDESTE,31,Adulto
57650913165,Isabela Pereira,SUDESTE,42,Adulto
57653110971,Fábio Teixeira,SUDESTE,49,Adulto
57653369694,Carla Rocha,NORTE,63,Idoso
57653806502,Bruno Mendes,SUDESTE,76,Idoso
57653942297,Tatiana Moraes,NORDESTE,51,Adulto
57661169975,Rafael Correia,NORDESTE,24,Jovem
57661368658,Vitória Nunes,NORDESTE,58,Adulto
57666768383,Elaine Albuquerque,SUDESTE,70,Idoso
57677772425,Elis Amorim,SUDESTE,28,Jovem
57690678632,Elisa Dutra,SUL,73,Idoso
57692862782,Patrícia Pinheiro,NORDESTE,42,Adulto
57706516341,Diogo Fernandes,CENTRO-OESTE,31,Adulto
57707601217,Diogo Gomes,SUL,60,Adulto
57709884350,José Coelho,SUDESTE,47,Adulto
57726401942,Elaine Dias,SUDESTE,21,Jovem
57728616711,Enzo Rangel,SUL,30,Adulto
57733965267,Beatriz Cunha,NORDESTE,32,Adulto
57739108531,Enzo Aguiar,SUDESTE,70,Idoso
57741941285,Antônio Cardoso,SUL,28,Jovem
57757909352,Matheus Santana,NORDESTE,47,Adulto
57769776271,Beatriz Pinheiro,SUDESTE,31,Adulto
57770581047,Tatiana Bezerra,CENTRO-OESTE,23,Jovem
57781766336,Helena Araújo,CENTRO-OESTE,33,Adulto
57788529719,Tatiana Fernandes,SUL,32,Adulto
57791737866,Fabiana Carvalho,SUDESTE,51,Adulto
57791902165,Bruno Figueiredo,SUDESTE,38,Adulto
57796054215,Fernando Dutra,SUDESTE,60,Adulto
57798211406,Breno Souza,SUDESTE,41,Adulto
57798684598,Augusto Mendes,SUDESTE,22,Jovem
57801488864,Diogo Souza,SUDESTE,61,Idoso
57803610561,Yasmin Figueiredo,CENTRO-OESTE,59,Adulto
57808651780,João Xavier,NORDESTE,30,Adulto
57809139891,Tatiana Moreira,CENTRO-OESTE,58,Adulto
57810356120,Mariana Maia,SUDESTE,52,Adulto
57811815786,Natalia Martins,SUDESTE,28,Jovem
57816334551,Rafael Sales,NORDESTE,33,Adulto
57820327938,Elisa Mendes,SUL,30,Adulto
57829555146,Adriana Gomes,SUDESTE,41,Adulto
57834052532,Elisa Santos,CENTRO-OESTE,38,Adulto
57847467803,Igor Antunes,SUDESTE,41,Adulto
57851703982,Heitor Aguiar,SUL,60,Adulto
57863587723,Fábio Assis,SUDESTE,28,Jovem
57865107415,Fabiana Bonfim,CENTRO-OESTE,57,Adulto
57868159102,Clara Batista,CENTRO-OESTE,78,Idoso
57868842023,Cecília Moraes,CENTRO-OESTE,57,Adulto
57874326516,Diego Prado,SUDESTE,53,Adulto
57878087849,Simone Freitas,NORDESTE,32,Adulto
57878829585,Bárbara Brito,SUL,28,Jovem
