id_cliente,nome_cliente,regiao_cliente,idade_cliente,faixa_etaria,qtde_atendimentos,tempo_medio_espera_seg,tempo_medio_atendimento_seg,nota_media_satisfacao,taxa_resolucao,custo_total,custo_medio_por_chamado
78597202072,Caio Macedo,SUL,70,Idoso,1,0.0,295.0,3.0,1.00000,0.04105764,0.041057640000
81014411194,Igor Ribeiro,NORDESTE,76,Idoso,5,701.6,2427.6,2.4,0.60000,3.52336163,0.704672326000
81995748132,Fábio Macedo,SUDESTE,37,Adulto,1,0.0,258.0,3.0,0.00000,0.03876512,0.038765120000
82592349630,Larissa Almeida,SUDESTE,30,Adulto,1,0.0,579.0,3.0,0.00000,0.09042857,0.090428570000
84026061864,Tatiana Pereira,CENTRO-OESTE,51,Adulto,1,0.0,303.0,4.0,0.00000,0.05034053,0.050340530000
85838782065,Simone Cavalcante,SUDESTE,41,Adulto,3,377.0,1159.6666666666667,3.3333333333333335,0.33333,1.51129114,0.503763713333
86031369419,Paula Dias,SUDESTE,48,Adulto,1,0.0,1152.0,2.0,0.00000,0.01167112,0.011671120000
90385455900,Sofia Almeida,SUL,66,Idoso,1,0.0,244.0,3.0,0.00000,0.03953969,0.039539690000
93473099110,Antônio Mendes,NORDESTE,40,Adulto,1,0.0,50.0,3.0,0.00000,0.00470347,0.004703470000
98023795983,Patrícia Peixoto,NORDESTE,50,Adulto,1,0.0,71.0,,1.00000,0.00698239,0.006982390000
99370988109,Antônio Bezerra,SUDESTE,57,Adulto,2,267.5,570.5,,0.50000,0.52553959,0.262769795000
12507930350,Bianca Assis,SUDESTE,44,Adulto,1,0.0,180.0,2.0,0.00000,0.01851447,0.018514470000
14458351890,Letícia Ribeiro,NORDESTE,26,Jovem,1,0.0,324.0,3.0,1.00000,0.00565205,0.005652050000
18567661463,Augusto Moura,SUDESTE,33,Adulto,1,0.0,104.0,3.0,1.00000,0.01292402,0.012924020000
45806881070,Larissa Aguiar,SUL,50,Adulto,1,0.0,118.0,3.0,1.00000,0.02113956,0.021139560000
55970877847,Augusto Mendes,SUDESTE,27,Jovem,1,0.0,141.0,2.0,0.00000,0.02304397,0.023043970000
57113833099,Caíque Rezende,NORTE,31,Adulto,1,0.0,76.0,3.0,0.00000,0.01415841,0.014158410000
57120576896,Alessandra Rodrigues,SUDESTE,51,Adulto,1,0.0,326.0,4.0,1.00000,0.00972433,0.009724330000
84667562372,Mariana Albuquerque,SUL,29,Jovem,1,0.0,371.0,4.0,0.00000,0.03382831,0.033828310000
85008671148,Arthur Andrade,CENTRO-OESTE,51,Adulto,1,0.0,333.0,3.0,1.00000,0.03313614,0.033136140000
86197798553,Daniela Fonseca,SUL,40,Adulto,1,0.0,355.0,3.0,0.00000,0.02653554,0.026535540000
87331087592,Ana Queiroz,NORDESTE,31,Adulto,2,157.5,1936.5,4.0,0.50000,0.87946152,0.439730760000
88242516088,Antônio Bonfim,NORDESTE,20,Jovem,8,414.125,1298.625,2.625,0.25000,5.90547152,0.738183940000
98393875450,Tatiana Teixeira,SUDESTE,21,Jovem,1,0.0,133.0,,1.00000,0.01536949,0.015369490000
12079606566,Carla Andrade,SUL,22,Jovem,1,0.0,357.0,2.0,0.00000,0.02357554,0.023575540000
17148589415,Letícia Moura,NORDESTE,60,Adulto,1,0.0,1080.0,4.0,1.00000,0.20459013,0.204590130000
19057543549,Breno Lima,SUDESTE,72,Idoso,1,0.0,303.0,4.0,0.00000,0.03155115,0.031551150000
24405814008,Igor Novaes,CENTRO-OESTE,57,Adulto,1,0.0,468.0,3.0,1.00000,0.08739009,0.087390090000
25985649322,Natalia Toledo,SUDESTE,41,Adulto,1,0.0,348.0,4.0,0.00000,0.04660849,0.046608490000
29710087925,Gustavo Assis,SUL,74,Idoso,1,0.0,574.0,3.0,0.00000,0.00019526,0.000195260000
36361089514,Heitor Moraes,NORTE,31,Adulto,1,0.0,80.0,2.0,0.00000,0.01264946,0.012649460000
37281959490,Heitor Teixeira,SUL,48,Adulto,2,273.0,261.0,2.5,0.00000,0.09147460,0.045737300000
44757212302,Enzo Siqueira,NORTE,40,Adulto,7,443.57142857142856,2132.285714285714,3.0,0.57143,8.59418088,1.227740125714
52723262013,Adriana Rocha,CENTRO-OESTE,31,Adulto,1,0.0,537.0,3.0,0.00000,0.06237377,0.062373770000
53783842541,João Coelho,NORDESTE,29,Jovem,1,0.0,886.0,5.0,0.00000,0.09140205,0.091402050000
54524299076,Thiago Rezende,SUDESTE,30,Adulto,2,50.5,497.5,2.0,0.00000,0.53034224,0.265171120000
60895385174,Amanda Siqueira,SUL,39,Adulto,1,0.0,266.0,4.0,0.00000,0.04348956,0.043489560000
69741968755,Larissa Albuquerque,NORDESTE,41,Adulto,1,0.0,393.0,2.0,0.00000,0.04309185,0.043091850000
76228606325,Diogo Reis,SUDESTE,54,Adulto,1,0.0,97.0,3.0,0.00000,0.01428402,0.014284020000
81491998701,Diogo Reis,SUDESTE,29,Jovem,1,0.0,343.0,3.0,0.00000,0.06135081,0.061350810000
82913745252,Bárbara Mendes,SUL,60,Adulto,2,26.5,1325.5,2.5,0.50000,1.25276175,0.626380875000
86172053739,Gabriela Almeida,SUL,40,Adulto,2,174.0,2099.0,3.5,0.00000,0.77997491,0.389987455000
86948936507,Clara Paiva,SUL,30,Adulto,1,0.0,276.0,4.0,0.00000,0.02205037,0.022050370000
88758743432,Elis Lima,NORDESTE,51,Adulto,1,0.0,122.0,4.0,1.00000,0.01700238,0.017002380000
90327630455,Fernando Sant’anna,CENTRO-OESTE,37,Adulto,1,0.0,128.0,2.0,1.00000,0.01688102,0.016881020000
92825827369,Cristiano Freitas,NORDESTE,60,Adulto,2,254.5,1383.5,3.0,0.50000,1.28596084,0.642980420000
98910446602,Natalia Cunha,SUDESTE,47,Adulto,1,0.0,166.0,,1.00000,0.00506392,0.005063920000
12504465189,Thiago Costa,CENTRO-OESTE,78,Idoso,1,0.0,257.0,5.0,0.00000,0.02969330,0.029693300000
16646480550,Fernando Brito,NORTE,59,Adulto,1,0.0,92.0,3.0,1.00000,0.00523210,0.005232100000
26921002416,Otávio Dutra,SUDESTE,62,Idoso,2,75.0,1147.0,3.0,0.50000,0.96542092,0.482710460000
31133581630,Fábio Paiva,SUDESTE,37,Adulto,1,0.0,604.0,3.0,1.00000,0.08492135,0.084921350000
41549476905,Flávia Rocha,SUL,20,Jovem,1,0.0,515.0,3.0,0.00000,0.01662587,0.016625870000
43018123409,Gustavo Batista,NORDESTE,51,Adulto,7,329.2857142857143,1065.5714285714287,3.4285714285714284,0.57143,2.96290331,0.423271901429
53051374923,Rodrigo Novaes,SUDESTE,28,Jovem,1,0.0,679.0,3.0,1.00000,0.13056687,0.130566870000
73108916860,Igor Dias,SUL,72,Idoso,2,163.0,1155.5,3.0,0.00000,0.14450374,0.072251870000
87192805548,Jonathan Aguiar,NORTE,79,Idoso,1,0.0,1128.0,3.0,1.00000,0.02492826,0.024928260000
89369925957,Enzo Siqueira,SUDESTE,44,Adulto,1,0.0,1001.0,,0.00000,0.14707845,0.147078450000
91237959259,Diego Rocha,SUDESTE,31,Adulto,1,0.0,248.0,2.0,0.00000,0.04070406,0.040704060000
93753355508,Bruno Carvalho,SUDESTE,30,Adulto,2,196.0,1933.0,2.5,0.00000,0.52692861,0.263464305000
96318735511,Augusto Figueiredo,SUDESTE,23,Jovem,1,0.0,523.0,,0.00000,0.03777062,0.037770620000
98125389351,Amanda Pinheiro,SUDESTE,31,Adulto,1,0.0,201.0,,0.00000,0.02548225,0.025482250000
13128795976,Mariana Macedo,SUDESTE,20,Jovem,1,0.0,338.0,3.0,0.00000,0.05688585,0.056885850000
19930442785,Cecília Coelho,NORDESTE,51,Adulto,1,0.0,137.0,4.0,1.00000,0.01713947,0.017139470000
23598996669,Elis Maia,NORDESTE,41,Adulto,1,0.0,469.0,4.0,1.00000,0.08258940,0.082589400000
30226930187,Simone Ribeiro,SUL,30,Adulto,1,0.0,643.0,2.0,0.00000,0.00634422,0.006344220000
46045587891,Arthur Santos,SUL,32,Adulto,2,13.0,1348.5,2.5,0.00000,2.11401596,1.057007980000
46265022543,Evelin Bonfim,SUDESTE,41,Adulto,1,0.0,117.0,2.0,0.00000,0.00064248,0.000642480000
47258657266,Rodrigo Bezerra,SUL,49,Adulto,1,0.0,82.0,2.0,0.00000,0.00567416,0.005674160000
49599295698,Thiago Paiva,SUDESTE,38,Adulto,1,0.0,717.0,2.0,0.00000,0.14099604,0.140996040000
49783057493,Gabriela Fonseca,SUDESTE,60,Adulto,1,0.0,774.0,2.0,0.00000,0.11860894,0.118608940000
53569386123,André Correia,SUDESTE,27,Jovem,1,0.0,116.0,2.0,0.00000,0.01207482,0.012074820000
55938021784,Rafael Sant’anna,SUDESTE,35,Adulto,9,393.44444444444446,1136.2222222222222,3.2222222222222223,0.33333,5.32911357,0.592123730000
59946906511,André Teixeira,CENTRO-OESTE,31,Adulto,1,0.0,338.0,4.0,1.00000,0.04022442,0.040224420000
72224520059,Caio Cavalcante,NORDESTE,32,Adulto,6,493.8333333333333,2304.3333333333335,2.3333333333333335,0.66667,5.19780051,0.866300085000
77981697466,Antônio Prado,SUDESTE,39,Adulto,1,0.0,278.0,2.0,1.00000,0.02597912,0.025979120000
82361298695,Fábio Fernandes,SUDESTE,31,Adulto,1,0.0,305.0,2.0,0.00000,0.03600979,0.036009790000
82489685140,Ana Novaes,SUDESTE,29,Jovem,1,0.0,79.0,3.0,0.00000,0.00779986,0.007799860000
19494216681,Fábio Martins,NORDESTE,48,Adulto,1,0.0,423.0,3.0,0.00000,0.04291868,0.042918680000
20054323884,Alessandra Pires,SUL,50,Adulto,1,0.0,415.0,3.0,0.00000,0.04789003,0.047890030000
21476462639,Larissa Pereira,SUL,73,Idoso,1,0.0,144.0,4.0,1.00000,0.00222473,0.002224730000
22696885367,Paula Prado,SUDESTE,29,Jovem,1,0.0,241.0,3.0,0.00000,0.03865519,0.038655190000
26963089591,Yasmin Bezerra,SUDESTE,73,Idoso,1,0.0,329.0,2.0,0.00000,0.04348860,0.043488600000
27939596796,Letícia Barbosa,SUDESTE,34,Adulto,2,272.0,2087.0,2.5,0.50000,2.04868170,1.024340850000
28600581201,Patrícia Pontes,SUDESTE,41,Adulto,1,0.0,76.0,4.0,0.00000,0.00111620,0.001116200000
33770959108,Natalia Almeida,NORTE,37,Adulto,1,0.0,59.0,4.0,1.00000,0.00420335,0.004203350000
52852639571,Augusto Paiva,SUDESTE,27,Jovem,2,68.5,505.0,3.5,0.50000,0.73386231,0.366931155000
67942616680,Helena Peixoto,NORTE,62,Idoso,1,0.0,251.0,3.0,1.00000,0.01812359,0.018123590000
70408541753,Joana Campos,NORDESTE,22,Jovem,1,0.0,1089.0,2.0,1.00000,0.12435273,0.124352730000
79570521557,Arthur Araújo,NORTE,24,Jovem,1,0.0,381.0,3.0,1.00000,0.03994941,0.039949410000
88701293630,Breno Prado,SUL,22,Jovem,1,0.0,1191.0,2.0,1.00000,0.10972161,0.109721610000
88747064784,Isabela Figueiredo,SUDESTE,37,Adulto,1,0.0,188.0,3.0,0.00000,0.03321173,0.033211730000
93391110558,Bianca Moraes,CENTRO-OESTE,27,Jovem,1,0.0,286.0,3.0,1.00000,0.05589399,0.055893990000
13217694456,Daniela Moura,NORTE,49,Adulto,1,0.0,463.0,3.0,0.00000,0.05981823,0.059818230000
23808074299,Alessandra Carvalho,NORDESTE,32,Adulto,6,684.3333333333334,3262.3333333333335,4.0,0.16667,8.40989575,1.401649291667
34285747997,Flávia Bezerra,SUDESTE,38,Adulto,1,0.0,90.0,3.0,0.00000,0.01311926,0.013119260000
37385728499,Cecília Coelho,SUDESTE,50,Adulto,1,0.0,509.0,2.0,0.00000,0.08030699,0.080306990000
52018667898,Camila Correia,SUDESTE,41,Adulto,1,0.0,67.0,2.0,1.00000,0.00912848,0.009128480000
53267613820,Gabriela Barreto,NORDESTE,29,Jovem,2,204.5,714.0,2.5,0.00000,0.14639153,0.073195765000
55344618306,Igor Oliveira,NORTE,39,Adulto,1,0.0,572.0,2.0,1.00000,0.05284486,0.052844860000
56519176591,Lucas Rezende,SUDESTE,48,Adulto,1,0.0,245.0,4.0,1.00000,0.00111639,0.001116390000
71996845987,Patrícia Brito,SUDESTE,40,Adulto,2,254.5,722.0,3.0,0.50000,0.58181110,0.290905550000
77300684389,Joana Rodrigues,SUL,50,Adulto,1,0.0,49.0,4.0,0.00000,0.00925462,0.009254620000
78737414179,Lucas Dias,NORDESTE,43,Adulto,1,0.0,336.0,4.0,1.00000,0.05303681,0.053036810000
79393656363,Bruno Queiroz,SUL,21,Jovem,1,0.0,482.0,4.0,0.00000,0.05826799,0.058267990000
80193394811,Joana Fernandes,SUL,73,Idoso,1,0.0,86.0,2.0,1.00000,0.00173075,0.001730750000
83514808539,Yasmin Sales,SUDESTE,29,Jovem,6,574.5,2838.1666666666665,3.5,0.50000,10.55185649,1.758642748333
86242545473,Natalia Macedo,SUL,29,Jovem,1,0.0,598.0,3.0,0.00000,0.01762538,0.017625380000
87592286956,Júlia Barreto,SUL,42,Adulto,1,0.0,882.0,2.0,1.00000,0.07954184,0.079541840000
96741018104,Felipe Toledo,SUL,60,Adulto,6,426.1666666666667,2617.1666666666665,,0.33333,11.05218841,1.842031401667
99970008516,Bruno Cardoso,NORDESTE,62,Idoso,4,527.75,1312.25,,0.50000,3.25553796,0.813884490000
10803516620,Mariana Rocha,SUDESTE,59,Adulto,1,0.0,116.0,2.0,1.00000,0.00065079,0.000650790000
15915434628,André Almeida,NORDESTE,42,Adulto,1,0.0,42.0,3.0,1.00000,0.00378823,0.003788230000
23984230112,Thiago Silveira,SUDESTE,20,Jovem,1,0.0,778.0,3.0,1.00000,0.06786687,0.067866870000
31801053319,Alice Rezende,NORDESTE,29,Jovem,1,0.0,699.0,4.0,1.00000,0.08897060,0.088970600000
36069351186,Erick Prado,SUDESTE,37,Adulto,1,0.0,471.0,3.0,0.00000,0.04358474,0.043584740000
57139003646,Antônio Teixeira,NORDESTE,41,Adulto,1,0.0,322.0,3.0,1.00000,0.02575071,0.025750710000
66744562090,Yasmin Fernandes,SUL,31,Adulto,1,0.0,44.0,4.0,0.00000,0.00454603,0.004546030000
70123732650,Gustavo Dutra,SUDESTE,22,Jovem,1,0.0,186.0,3.0,0.00000,0.03015174,0.030151740000
77621461389,Eduarda Prado,NORDESTE,22,Jovem,1,0.0,865.0,3.0,1.00000,0.09358192,0.093581920000
82567712678,Ana Pinheiro,SUL,47,Adulto,1,0.0,72.0,2.0,1.00000,0.00838686,0.008386860000
93201035376,Bárbara Peixoto,NORDESTE,50,Adulto,1,0.0,67.0,3.0,0.00000,0.01062579,0.010625790000
94547989378,Jonathan Coelho,NORDESTE,31,Adulto,1,0.0,115.0,2.0,0.00000,0.01135384,0.011353840000
16300889963,Natalia Andrade,NORDESTE,39,Adulto,4,615.5,1147.5,2.25,0.50000,2.00431338,0.501078345000
19722439311,Estela Oliveira,SUDESTE,42,Adulto,1,0.0,680.0,2.0,0.00000,0.09560523,0.095605230000
20391532453,Joana Sant’anna,NORDESTE,27,Jovem,1,0.0,53.0,3.0,0.00000,0.00010814,0.000108140000
25860629350,Paula Barreto,SUDESTE,71,Idoso,1,0.0,1022.0,2.0,0.00000,0.04496665,0.044966650000
26032994756,Caíque Assis,NORDESTE,30,Adulto,1,0.0,108.0,2.0,0.00000,0.00623031,0.006230310000
44391326502,Jonathan Santos,CENTRO-OESTE,27,Jovem,1,0.0,695.0,3.0,0.00000,0.10967064,0.109670640000
47460021891,Bárbara Xavier,SUDESTE,48,Adulto,1,0.0,37.0,2.0,1.00000,0.00345917,0.003459170000
55897481653,Alessandra Albuquerque,NORDESTE,52,Adulto,1,0.0,363.0,3.0,1.00000,0.03571050,0.035710500000
59823805647,Breno Moraes,SUL,42,Adulto,1,0.0,588.0,2.0,0.00000,0.01768057,0.017680570000
64655309974,Patrícia Bonfim,SUL,59,Adulto,1,0.0,559.0,4.0,0.00000,0.08589494,0.085894940000
65234708304,Alice Cardoso,SUDESTE,19,Jovem,1,0.0,76.0,3.0,1.00000,0.00080242,0.000802420000
68240961817,Evelin Campos,SUDESTE,29,Jovem,1,0.0,127.0,2.0,0.00000,0.02095689,0.020956890000
68961367533,Débora Almeida,NORDESTE,53,Adulto,4,610.75,2312.0,2.0,0.25000,2.70116556,0.675291390000
83782116257,Yasmin Pontes,CENTRO-OESTE,32,Adulto,1,0.0,381.0,2.0,1.00000,0.00132218,0.001322180000
89829806201,Heitor Figueiredo,SUDESTE,36,Adulto,1,0.0,69.0,5.0,0.00000,0.01342571,0.013425710000
91957873189,Ana Cardoso,NORTE,21,Jovem,8,443.125,1485.75,2.875,0.50000,4.89653372,0.612066715000
92312759821,Mariana Rocha,SUL,49,Adulto,1,0.0,85.0,3.0,0.00000,0.00237928,0.002379280000
93680220659,Evelin Peixoto,SUDESTE,19,Jovem,1,0.0,643.0,2.0,1.00000,0.08230109,0.082301090000
96618829251,Lucas Bonfim,SUDESTE,47,Adulto,2,68.5,1003.0,,0.50000,0.55783664,0.278918320000
18287671993,Camila Andrade,SUL,61,Idoso,2,140.0,1738.5,3.0,0.50000,0.66802824,0.334014120000
35913688127,Bianca Amorim,NORTE,38,Adulto,1,0.0,302.0,4.0,1.00000,0.01739283,0.017392830000
37334091363,Camila Brito,NORDESTE,42,Adulto,1,0.0,482.0,5.0,1.00000,0.03297614,0.032976140000
40689099663,Rodrigo Cunha,SUL,63,Idoso,1,0.0,454.0,2.0,0.00000,0.03662733,0.036627330000
40962706395,Fernando Correia,SUDESTE,61,Idoso,1,0.0,35.0,4.0,1.00000,0.00316133,0.003161330000
41225844790,Alice Rangel,CENTRO-OESTE,41,Adulto,1,0.0,820.0,2.0,1.00000,0.10076692,0.100766920000
45599678003,Rafael Antunes,NORDESTE,61,Idoso,2,234.0,690.5,3.0,0.50000,0.55786063,0.278930315000
52909498739,Beatriz Cardoso,NORDESTE,46,Adulto,1,0.0,84.0,4.0,1.00000,0.00196660,0.001966600000
55139281955,Cecília Andrade,SUDESTE,27,Jovem,1,0.0,47.0,2.0,0.00000,0.00268589,0.002685890000
70783821897,Jonathan Xavier,SUDESTE,22,Jovem,1,0.0,589.0,5.0,0.00000,0.01819163,0.018191630000
75637761223,Fernando Tavares,SUL,40,Adulto,1,0.0,1113.0,3.0,0.00000,0.03858222,0.038582220000
84872281197,Lucas Andrade,NORDESTE,78,Idoso,1,0.0,480.0,3.0,1.00000,0.00075375,0.000753750000
85042050405,Otávio Andrade,SUDESTE,33,Adulto,1,0.0,468.0,4.0,1.00000,0.02453843,0.024538430000
93389137167,Flávia Mendes,SUDESTE,31,Adulto,1,0.0,410.0,4.0,1.00000,0.07144848,0.071448480000
96753180833,Karina Rezende,SUL,21,Jovem,1,0.0,547.0,,1.00000,0.00911924,0.009119240000
99234588479,Elaine Maia,SUDESTE,31,Adulto,1,0.0,150.0,,1.00000,0.02413630,0.024136300000
18293634099,Natalia Lima,NORTE,30,Adulto,1,0.0,583.0,2.0,1.00000,0.08466778,0.084667780000
18481440207,Sofia Paiva,SUDESTE,40,Adulto,1,0.0,69.0,3.0,0.00000,0.00220625,0.002206250000
31757717123,Sofia Dutra,NORDESTE,36,Adulto,1,0.0,398.0,4.0,1.00000,0.05848155,0.058481550000
34603777121,Patrícia Araújo,NORDESTE,29,Jovem,1,0.0,555.0,3.0,0.00000,0.04929386,0.049293860000
39128904192,Karina Barreto,NORTE,29,Jovem,1,0.0,209.0,5.0,0.00000,0.00920065,0.009200650000
40133257802,Daniela Mendes,SUDESTE,22,Jovem,1,0.0,294.0,3.0,0.00000,0.05612632,0.056126320000
51057356090,Ana Araújo,NORTE,50,Adulto,1,0.0,195.0,4.0,1.00000,0.00121700,0.001217000000
51254889207,Ana Guimarães,SUDESTE,32,Adulto,1,0.0,218.0,2.0,0.00000,0.00208852,0.002088520000
54787555402,Fábio Brito,SUL,57,Adulto,3,468.3333333333333,1357.6666666666667,3.6666666666666665,0.00000,3.09593449,1.031978163333
67452133786,Cristiano Moraes,SUL,32,Adulto,1,0.0,57.0,2.0,0.00000,0.00465220,0.004652200000
72327348220,Ana Rodrigues,SUL,39,Adulto,1,0.0,53.0,,1.00000,0.00304045,0.003040450000
72597224173,José Oliveira,SUDESTE,31,Adulto,1,0.0,316.0,3.0,1.00000,0.05698437,0.056984370000
75236636074,Tatiana Azevedo,NORDESTE,37,Adulto,1,0.0,485.0,5.0,1.00000,0.06714620,0.067146200000
89781758008,Gustavo Araújo,SUL,30,Adulto,2,126.5,2034.0,2.5,0.00000,0.66480974,0.332404870000
95529612467,Arthur Sales,SUL,47,Adulto,1,0.0,290.0,,0.00000,0.00157343,0.001573430000
96158830826,Rafael Cardoso,SUDESTE,23,Jovem,1,0.0,108.0,,0.00000,0.02103547,0.021035470000
99195457118,Lucas Andrade,SUL,62,Idoso,1,0.0,485.0,,0.00000,0.00013948,0.000139480000
12595066981,Débora Andrade,NORDESTE,22,Jovem,1,0.0,1088.0,3.0,1.00000,0.17883721,0.178837210000
16647661029,Fábio Santos,NORDESTE,53,Adulto,1,0.0,63.0,3.0,1.00000,0.01047580,0.010475800000
25603564429,Patrícia Fernandes,SUDESTE,25,Jovem,1,0.0,597.0,2.0,1.00000,0.08920196,0.089201960000
30794910415,Diogo Albuquerque,SUDESTE,20,Jovem,2,287.0,1078.0,2.5,0.50000,0.79149749,0.395748745000
34010321139,João Almeida,SUDESTE,52,Adulto,1,0.0,243.0,3.0,0.00000,0.01785720,0.017857200000
34716506034,Thiago Rezende,NORDESTE,53,Adulto,6,533.5,2310.1666666666665,3.5,0.50000,10.35651179,1.726085298333
44180318334,Felipe Rezende,SUDESTE,39,Adulto,1,0.0,402.0,3.0,0.00000,0.01111528,0.011115280000
46197025060,Letícia Oliveira,SUDESTE,22,Jovem,6,397.1666666666667,2461.5,2.6666666666666665,0.33333,5.78460056,0.964100093333
57283721476,Clara Fernandes,SUDESTE,58,Adulto,1,0.0,500.0,,1.00000,0.04630588,0.046305880000
57526994157,Júlia Moura,SUDESTE,52,Adulto,1,0.0,201.0,2.0,1.00000,0.01105677,0.011056770000
66243479896,Cecília Novaes,NORTE,24,Jovem,3,281.3333333333333,1040.6666666666667,3.3333333333333335,0.33333,1.33065740,0.443552466667
67576122895,Evelin Dias,SUL,75,Idoso,1,0.0,176.0,2.0,1.00000,0.02680707,0.026807070000
76240642189,Matheus Oliveira,SUDESTE,52,Adulto,1,0.0,886.0,3.0,0.00000,0.09142248,0.091422480000
85965599060,Yasmin Novaes,SUL,77,Idoso,1,0.0,351.0,4.0,1.00000,0.01186292,0.011862920000
86014779205,Thiago Dutra,CENTRO-OESTE,20,Jovem,1,0.0,490.0,3.0,0.00000,0.02389227,0.023892270000
94386356919,Adriana Gomes,SUDESTE,27,Jovem,1,0.0,1183.0,5.0,0.00000,0.05391950,0.053919500000
98789146890,Yasmin Campos,CENTRO-OESTE,49,Adulto,2,50.5,2190.0,,0.50000,1.00775573,0.503877865000
11086128573,Karina Costa,SUDESTE,24,Jovem,1,0.0,45.0,2.0,1.00000,0.00489440,0.004894400000
15154412746,Ana Albuquerque,NORTE,26,Jovem,1,0.0,299.0,2.0,0.00000,0.02041776,0.020417760000
17892019054,Karina Rangel,NORDESTE,31,Adulto,1,0.0,187.0,5.0,0.00000,0.00890799,0.008907990000
19198678250,Cecília Araújo,SUDESTE,53,Adulto,1,0.0,585.0,2.0,0.00000,0.03816298,0.038162980000
30647652588,Débora Mendes,SUDESTE,49,Adulto,1,0.0,475.0,2.0,0.00000,0.06801081,0.068010810000
36527168505,Gustavo Barreto,SUDESTE,29,Jovem,1,0.0,872.0,2.0,1.00000,0.05361185,0.053611850000
42927341794,Paula Santana,SUDESTE,30,Adulto,1,0.0,128.0,3.0,1.00000,0.00251103,0.002511030000
43120732048,Rafael Bonfim,SUDESTE,44,Adulto,1,0.0,413.0,2.0,0.00000,0.02521444,0.025214440000
44953096195,Diogo Sant’anna,NORDESTE,63,Idoso,1,0.0,249.0,3.0,0.00000,0.02413184,0.024131840000
68784067044,Helena Coelho,SUDESTE,48,Adulto,3,240.66666666666666,1569.3333333333333,3.0,0.00000,1.87670733,0.625569110000
69440969157,Rodrigo Siqueira,SUDESTE,45,Adulto,6,316.5,786.3333333333334,3.3333333333333335,0.16667,1.50623777,0.251039628333
70693671355,Ana Tavares,SUL,70,Idoso,1,0.0,367.0,5.0,1.00000,0.01921738,0.019217380000
78187338310,Breno Ribeiro,SUDESTE,30,Adulto,1,0.0,171.0,3.0,1.00000,0.00938736,0.009387360000
92830262943,Amanda Figueiredo,SUDESTE,28,Jovem,1,0.0,504.0,3.0,0.00000,0.09458175,0.094581750000
95432701588,Cristiano Mendes,SUL,20,Jovem,1,0.0,586.0,,0.00000,0.03558799,0.035587990000
98498100457,Fernando Sales,NORDESTE,57,Adulto,1,0.0,86.0,,0.00000,0.01049678,0.010496780000
19061140826,Breno Monteiro,SUDESTE,37,Adulto,2,19.0,1458.0,4.0,0.00000,0.62150937,0.310754685000
30816379999,Arthur Teixeira,SUDESTE,41,Adulto,1,0.0,44.0,4.0,1.00000,0.00009723,0.000097230000
41075499830,Alessandra Cardoso,SUDESTE,72,Idoso,1,0.0,107.0,5.0,1.00000,0.00982766,0.009827660000
41288390101,Antônio Andrade,SUDESTE,19,Jovem,1,0.0,444.0,4.0,1.00000,0.02893662,0.028936620000
43616141797,Júlia Bezerra,SUDESTE,33,Adulto,1,0.0,62.0,2.0,0.00000,0.00214813,0.002148130000
50861479926,Fabiana Gomes,SUDESTE,32,Adulto,1,0.0,43.0,3.0,0.00000,0.00652632,0.006526320000
56866677992,Natalia Barreto,NORDESTE,61,Idoso,1,0.0,115.0,,0.00000,0.00088696,0.000886960000
57093499729,Letícia Prado,SUDESTE,76,Idoso,2,39.0,1511.0,2.5,0.50000,1.06354071,0.531770355000
59964809692,Arthur Silva,NORDESTE,57,Adulto,1,0.0,225.0,2.0,1.00000,0.03366945,0.033669450000
66299188636,Elaine Albuquerque,NORTE,39,Adulto,3,151.33333333333334,1603.6666666666667,2.3333333333333335,0.33333,3.94341413,1.314471376667
67664786026,Letícia Paiva,NORDESTE,29,Jovem,1,0.0,148.0,2.0,1.00000,0.00506686,0.005066860000
67844060291,Helena Rezende,NORDESTE,28,Jovem,1,0.0,1043.0,2.0,1.00000,0.07459627,0.074596270000
72674703000,Felipe Bezerra,SUDESTE,30,Adulto,1,0.0,121.0,4.0,0.00000,0.00292072,0.002920720000
78168699131,Cecília Cunha,NORDESTE,70,Idoso,1,0.0,163.0,4.0,1.00000,0.00514751,0.005147510000
81464732640,Caíque Brito,SUDESTE,48,Adulto,1,0.0,128.0,3.0,0.00000,0.00924369,0.009243690000
84106608694,Beatriz Moraes,SUDESTE,49,Adulto,1,0.0,383.0,2.0,1.00000,0.02834798,0.028347980000
85343738676,Elis Novaes,CENTRO-OESTE,44,Adulto,2,32.0,2051.5,2.0,0.00000,0.54791064,0.273955320000
89622330984,Alessandra Aguiar,SUL,22,Jovem,1,0.0,423.0,4.0,0.00000,0.04756607,0.047566070000
17906385989,Otávio Rezende,NORDESTE,46,Adulto,1,0.0,215.0,2.0,1.00000,0.02465777,0.024657770000
18821944901,Isabela Aguiar,SUDESTE,27,Jovem,1,0.0,202.0,3.0,0.00000,0.00020066,0.000200660000
21446745141,Sofia Pires,SUL,40,Adulto,2,38.0,584.0,4.5,0.00000,0.82692792,0.413463960000
25218544372,Camila Bezerra,SUDESTE,31,Adulto,1,0.0,359.0,2.0,1.00000,0.00837730,0.008377300000
33513415536,Fabiana Dias,SUDESTE,37,Adulto,1,0.0,87.0,3.0,1.00000,0.01656189,0.016561890000
